mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_max_iter,param_random_state,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.13688745498657226,0.008953627848869553,0.0018177032470703125,0.00029307503343207764,0.01,1000,42,liblinear,"{'C': 0.01, 'max_iter': 1000, 'random_state': 42, 'solver': 'liblinear'}",0.5844155844155844,0.5670995670995671,0.5304347826086957,0.4956521739130435,0.5391304347826087,0.5433465085638999,0.030692390862132955,7
0.049942970275878906,0.018925838050394363,0.002943134307861328,0.0025974443251005454,0.01,1000,42,lbfgs,"{'C': 0.01, 'max_iter': 1000, 'random_state': 42, 'solver': 'lbfgs'}",0.5757575757575758,0.5627705627705628,0.5347826086956522,0.4652173913043478,0.5043478260869565,0.5285751929230191,0.040087925636758406,8
0.21072893142700194,0.009356609859395517,0.0019190311431884766,0.0009137781888231346,0.1,1000,42,liblinear,"{'C': 0.1, 'max_iter': 1000, 'random_state': 42, 'solver': 'liblinear'}",0.6190476190476191,0.6103896103896104,0.5782608695652174,0.5304347826086957,0.5652173913043478,0.5806700545830981,0.03201331278316525,4
0.05465807914733887,0.00488145881334139,0.001415586471557617,6.888417380291534e-05,0.1,1000,42,lbfgs,"{'C': 0.1, 'max_iter': 1000, 'random_state': 42, 'solver': 'lbfgs'}",0.6363636363636364,0.6103896103896104,0.5826086956521739,0.5304347826086957,0.5608695652173913,0.5841332580463016,0.0369985362315931,2
0.43293466567993166,0.03283255063801779,0.0015305042266845702,9.043246562595696e-05,1.0,1000,42,liblinear,"{'C': 1, 'max_iter': 1000, 'random_state': 42, 'solver': 'liblinear'}",0.6060606060606061,0.5974025974025974,0.6,0.5521739130434783,0.5652173913043478,0.5841709015622059,0.02139083972431007,1
0.11433777809143067,0.010332178739836223,0.0018827438354492188,0.0003385988864392152,1.0,1000,42,lbfgs,"{'C': 1, 'max_iter': 1000, 'random_state': 42, 'solver': 'lbfgs'}",0.5800865800865801,0.5930735930735931,0.5826086956521739,0.5347826086956522,0.5608695652173913,0.5702842085450781,0.020573451914228935,5
0.4381710529327393,0.15097545657126554,0.001092386245727539,0.00018843850369750417,10.0,1000,42,liblinear,"{'C': 10, 'max_iter': 1000, 'random_state': 42, 'solver': 'liblinear'}",0.6190476190476191,0.5800865800865801,0.5869565217391305,0.5565217391304348,0.5652173913043478,0.5815659702616224,0.021589859578575638,3
0.15181169509887696,0.05059401463543482,0.0011443614959716797,0.0002045860033219663,10.0,1000,42,lbfgs,"{'C': 10, 'max_iter': 1000, 'random_state': 42, 'solver': 'lbfgs'}",0.5714285714285714,0.5844155844155844,0.5391304347826087,0.5347826086956522,0.5391304347826087,0.553777526821005,0.02019966075882674,6
