mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_probability,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8805420875549317,0.021771197461274573,0.025292634963989258,0.00527208442644572,0.1,scale,linear,True,42,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'probability': True, 'random_state': 42}",0.5584415584415584,0.5887445887445888,0.5826086956521739,0.5304347826086957,0.5521739130434783,0.562480707698099,0.021186851603333272,5
1.7811190605163574,0.09759582042606389,0.11953134536743164,0.017664346480678092,0.1,scale,rbf,True,42,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf', 'probability': True, 'random_state': 42}",0.3939393939393939,0.3593073593073593,0.3739130434782609,0.32608695652173914,0.36086956521739133,0.3628232636928289,0.022167235114736016,11
0.9217287063598633,0.06287617509877601,0.02183690071105957,0.0027310257879909045,0.1,auto,linear,True,42,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'linear', 'probability': True, 'random_state': 42}",0.5584415584415584,0.5887445887445888,0.5826086956521739,0.5304347826086957,0.5521739130434783,0.562480707698099,0.021186851603333272,5
1.8782263278961182,0.09554841713575175,0.11320791244506836,0.008688554476868149,0.1,auto,rbf,True,42,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf', 'probability': True, 'random_state': 42}",0.3939393939393939,0.3593073593073593,0.3739130434782609,0.33043478260869563,0.3565217391304348,0.3628232636928289,0.02093934707485433,11
1.9610559940338135,0.07096116155697278,0.03364405632019043,0.012440919097620667,1.0,scale,linear,True,42,"{'C': 1, 'gamma': 'scale', 'kernel': 'linear', 'probability': True, 'random_state': 42}",0.5670995670995671,0.5800865800865801,0.5782608695652174,0.508695652173913,0.5695652173913044,0.5607415772633164,0.026488539843749128,7
1.6291521072387696,0.027850130765605316,0.09429879188537597,0.01567118186316363,1.0,scale,rbf,True,42,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf', 'probability': True, 'random_state': 42}",0.5757575757575758,0.6320346320346321,0.5739130434782609,0.5739130434782609,0.5739130434782609,0.5859062676453981,0.023075243123440805,4
1.501347541809082,0.2102808904712812,0.016088485717773438,0.0019202598125913947,1.0,auto,linear,True,42,"{'C': 1, 'gamma': 'auto', 'kernel': 'linear', 'probability': True, 'random_state': 42}",0.5670995670995671,0.5800865800865801,0.5782608695652174,0.508695652173913,0.5695652173913044,0.5607415772633164,0.026488539843749128,7
2.0942692279815676,0.40334453006393045,0.11809806823730469,0.046053159525275944,1.0,auto,rbf,True,42,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf', 'probability': True, 'random_state': 42}",0.5800865800865801,0.6320346320346321,0.5739130434782609,0.5739130434782609,0.5739130434782609,0.586772068511199,0.022757236152844716,3
3.061392402648926,0.46430527670661986,0.018581390380859375,0.006172152917095036,10.0,scale,linear,True,42,"{'C': 10, 'gamma': 'scale', 'kernel': 'linear', 'probability': True, 'random_state': 42}",0.5497835497835498,0.5670995670995671,0.5565217391304348,0.5173913043478261,0.5260869565217391,0.5433766233766233,0.01871251035018063,9
2.5971553325653076,0.45521202396455546,0.08907117843627929,0.01596978429272644,10.0,scale,rbf,True,42,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf', 'probability': True, 'random_state': 42}",0.6753246753246753,0.6666666666666666,0.6173913043478261,0.6434782608695652,0.6304347826086957,0.6466591379634858,0.02168855922984943,1
2.4140088081359865,0.5807833160783467,0.021102285385131835,0.004597583123973395,10.0,auto,linear,True,42,"{'C': 10, 'gamma': 'auto', 'kernel': 'linear', 'probability': True, 'random_state': 42}",0.5497835497835498,0.5670995670995671,0.5565217391304348,0.5173913043478261,0.5260869565217391,0.5433766233766233,0.01871251035018063,9
1.3976309776306153,0.05977047080414123,0.11184978485107422,0.049310083612349676,10.0,auto,rbf,True,42,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf', 'probability': True, 'random_state': 42}",0.6753246753246753,0.6666666666666666,0.6173913043478261,0.6434782608695652,0.6304347826086957,0.6466591379634858,0.02168855922984943,1
