mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_probability,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.5533196449279785,0.022590805533866443,0.05590834617614746,0.007991714741201797,0.1,scale,linear,True,42,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'linear', 'probability': True, 'random_state': 42}",0.5878524945770065,0.5878524945770065,0.5856832971800434,0.5835140997830802,0.5717391304347826,0.5833283033103839,0.006013751867676962,9
3.415316438674927,0.10087343742395116,0.22557787895202636,0.004677701145078634,0.1,scale,rbf,True,42,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf', 'probability': True, 'random_state': 42}",0.47071583514099785,0.4793926247288503,0.44468546637744033,0.4880694143167028,0.48043478260869565,0.4726596246345374,0.015030501240012008,11
1.335836410522461,0.014179301432500648,0.04763264656066894,0.0022552491434130167,0.1,auto,linear,True,42,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'linear', 'probability': True, 'random_state': 42}",0.5878524945770065,0.5878524945770065,0.5856832971800434,0.5835140997830802,0.5717391304347826,0.5833283033103839,0.006013751867676962,9
3.31891450881958,0.021202212373655018,0.22818937301635742,0.0027234780335609068,0.1,auto,rbf,True,42,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf', 'probability': True, 'random_state': 42}",0.47071583514099785,0.4793926247288503,0.44468546637744033,0.4880694143167028,0.48043478260869565,0.4726596246345374,0.015030501240012008,11
3.2795140743255615,0.10305812551882171,0.042160320281982425,0.0010396277219623272,1.0,scale,linear,True,42,"{'C': 1, 'gamma': 'scale', 'kernel': 'linear', 'probability': True, 'random_state': 42}",0.6030368763557483,0.6095444685466378,0.6030368763557483,0.5943600867678959,0.5934782608695652,0.6006913137791191,0.006024852607044793,5
2.3636491775512694,0.022897086850880106,0.20959782600402832,0.00574373835016105,1.0,scale,rbf,True,42,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf', 'probability': True, 'random_state': 42}",0.8004338394793926,0.754880694143167,0.7527114967462039,0.7483731019522777,0.7065217391304348,0.7525841742902951,0.029780402066605795,4
3.285492515563965,0.08733073005752744,0.043802833557128905,0.00248806357962857,1.0,auto,linear,True,42,"{'C': 1, 'gamma': 'auto', 'kernel': 'linear', 'probability': True, 'random_state': 42}",0.6030368763557483,0.6095444685466378,0.6030368763557483,0.5943600867678959,0.5934782608695652,0.6006913137791191,0.006024852607044793,5
2.3219961166381835,0.006543609960236488,0.20620040893554686,0.004342076555859148,1.0,auto,rbf,True,42,"{'C': 1, 'gamma': 'auto', 'kernel': 'rbf', 'probability': True, 'random_state': 42}",0.8026030368763557,0.7570498915401301,0.754880694143167,0.7483731019522777,0.7065217391304348,0.753885692728473,0.030522498456912354,3
24.521681928634642,1.2281939978029563,0.03391366004943848,0.0003087794501626732,10.0,scale,linear,True,42,"{'C': 10, 'gamma': 'scale', 'kernel': 'linear', 'probability': True, 'random_state': 42}",0.6008676789587852,0.6008676789587852,0.6052060737527115,0.5813449023861171,0.5739130434782609,0.5924398755069319,0.012420736638918649,7
2.125325632095337,0.07850575393673896,0.1685323715209961,0.013786601500259387,10.0,scale,rbf,True,42,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf', 'probability': True, 'random_state': 42}",0.8980477223427332,0.9370932754880694,0.8980477223427332,0.8763557483731019,0.8847826086956522,0.898865415448458,0.020821705430241116,1
23.725928401947023,2.308195805150247,0.035827922821044925,0.008226450257508101,10.0,auto,linear,True,42,"{'C': 10, 'gamma': 'auto', 'kernel': 'linear', 'probability': True, 'random_state': 42}",0.6008676789587852,0.6008676789587852,0.6052060737527115,0.5813449023861171,0.5739130434782609,0.5924398755069319,0.012420736638918649,7
2.0460891723632812,0.08866783132447138,0.1566150188446045,0.01436354126669551,10.0,auto,rbf,True,42,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf', 'probability': True, 'random_state': 42}",0.8980477223427332,0.9370932754880694,0.8980477223427332,0.8763557483731019,0.8826086956521739,0.8984306328397624,0.02113162273954635,2
